Unnamed: 0,Index,Address,Contract,FLAG,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name,ERC20_most_sent_token_type,ERC20_most_rec_token_type
8103,1,0x186006fa03374f548c35a7c2a712b35e40833f7e,0,1,1515.741667,309.1451389,7777.433333,3,25,0,16,2,0.49,5,1.201981794,2.76821816,21.42864668,10.01565395,0,0,0,28,30.04696184,30.04954484,0,0.002583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8104,1,0x1865bf39ec9712f5f3d57cf423495c318939ab3e,0,1,0,818.0921569,37325.86667,1,18,0,17,1,0.122,10,1.785601132,32.14,32.14,32.14,0,0,0,19,32.14,32.14082037,0,0.00082037,3,450000.01,0,0,0,3,0,3,0,1032753.958,2013250.433,0,0,450000,150000.0033,0,0,0,0,0,0,0,3,,Lendingblock
8105,1,0x1890d4a49faf31088e5ede045e3a985c82b21f11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8106,1,0x18b139f86407b1a834da4258f01121ae9f8d06f5,0,1,0,32.33684211,2143.95,1,20,0,20,1,0.05833381,1.40197649,0.52853734,10.56969679,10.56969679,10.56969679,0,0,0,21,10.56969679,10.57074679,0,0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8107,1,0x18bff0b35d63b6e19775d3fbbb5a9fa9d7288a74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8108,1,0x18e81898ac31a43850fb8d0224477349de6d8d9a,1,1,0,974.2666667,18157.4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8109,1,0x18ec1d727320cbed7c0c63cd655ade997b292c5e,0,1,3505.433333,3505.394444,84137.1,25,25,0,7,8,0.023426336,3.08,0.779333031,0.022586336,3.07916,0.778493031,0,0,0,50,19.46232577,19.48332577,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8110,1,0x18f3489d959fd0e3fac366646e08f9aeabea4d75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8111,1,0x1901d590f5ddbe8d58c69b324c13f884ca1d0b31,0,1,0,0,1393.266667,1,1,0,1,1,0.5,0.5,0.5,0.499,0.499,0.499,0,0,0,2,0.499,0.5,0,0.001,3,2.684,0,0,0,3,0,3,0,963780.075,1764656.833,162903.3167,0.01,1.337,0.894666667,0,0,0,0,0,0,0,3,,Blockwell say NOTSAFU
8112,1,0x196333b00abf440c044b7164868cd5a4682e0276,0,1,78.73333333,0,499.7166667,2,1,0,1,1,2,2,2,0.98,1.019,0.9995,0,0,0,3,1.999,2,0,0.001,1,0.01,0,0,0,1,0,1,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,1,,Arnoya classic
8113,1,0x197f986c640aedfd3ce94553c61ece11937bc2bb,0,1,1911.816667,1657.711905,13385.38333,8,8,0,8,8,0.0085656,3.12416,1.109494112,0.01722,6,1.106965487,0,0,0,16,8.855723894,8.875952894,0,0.020229,2,1276,0,0,0,1,0,2,0,213841.3833,0,0,365,911,638,0,0,0,0,0,0,0,2,,An Etheal Promo
8114,1,0x1982b0e96a0375e5b570e8e466d423a37af34b43,1,1,0,33050.97667,174695.9,0,6,1,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8115,1,0x199eee5b6ca1aaf030c77f0b5c50e39908fd2072,0,1,766.3833333,664.4166667,3672.416667,2,2,0,2,2,1,10,5.5,5,5.989,5.4945,0,0,0,4,10.989,11,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8116,1,0x19b619237de51af8e1cbd989cd4e01e7299df4de,0,1,0,0,12145.23333,1,1,0,1,1,1.09732214,1.09732214,1.09732214,1.09646114,1.09646114,1.09646114,0,0,0,2,1.09646114,1.09732214,0,0.000861,1,0.01,0,0,0,1,0,1,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,1,,Arnoya classic
8117,1,0x19bfd8a539ca899983b30e1d1c3370ac03d6b7ab,0,1,2533.891667,229.6875,7119.55,3,29,0,22,1,0.1,5,1.227251871,2.5,26.13687084,11.86257375,0,0,0,32,35.58772126,35.59030426,0,0.002583,3,84.674,0,0,0,3,0,3,0,271582.225,162916.2833,0,1.337,82,28.22466667,0,0,0,0,0,0,0,3,,Tronix
8118,1,0x19fb7020381fe9197bf841d5034d5467fe5a3c93,1,1,0,9612.051916,836578.1833,0,88,1,11,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,1,1000,0,0,0,1,0,1,0,0,0,0,1000,1000,1000,0,0,0,0,0,0,0,1,,LASTIC
8119,1,0x1a11585b374d5827f44e117e07941a8728a5f342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8120,1,0x1a2c53d132ff8a6e26f6b32c0abdc179b94f0721,1,1,0,41293.95417,175047.65,0,5,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8121,1,0x1a64baf4d961b87b6a99d1ee99361248dc1f7dbb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8122,1,0x1a8479634ba4f57533b48719f9d2b20c5fcdfa9d,0,1,31.8,57.31666667,271.7166667,2,2,0,2,2,1,1,1,0.00814929,1.99153571,0.9998425,0,0,0,4,1.999685,2,0,0.000315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8123,1,0x1abc65765fd0df7d997635ebe3027384bcf7923e,1,1,0,24957.51569,434390.75,0,18,1,9,0,0.010569274,9.999629,0.944723858,0,0,0,0,0,0,19,0,17.00502944,0,17.00502944,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1,,Blockwell say NOTSAFU
8124,1,0x1ae807d7645da9f7f65a3c4a7a8deaa08bf9efa4,0,1,2380.841667,6442.458333,15380.41667,7,3,0,3,7,0.5,1.5,0.868591903,0.14,1,0.371714286,0.14,0.18,0.16,10,2.602,2.60577571,0.32,0.00377571,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1,,Blockwell say NOTSAFU
8125,1,0x1aef1e14108786e0b049f37758529d866cc3c7e6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8126,1,0x1b150b01dd61d54847a1c538ab9fe6f1639cacbc,0,1,60031.75556,5685.513889,571570.6,10,7,0,7,9,0.006091325,1.39756847,0.516562496,0.03124,1.04,0.360736594,0,0,0,17,3.60736594,3.615937475,0,0.008571535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8127,1,0x1b2f4abac29e739d8eb439a3f7fdef571f1d0e69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8128,1,0x1b42bf30cd988ad20500ce47cce52098576ec2a2,0,1,0,0,14723.23333,1,1,0,1,1,2,2,2,1.999559,1.999559,1.999559,0,0,0,2,1.999559,2,0,0.000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8129,1,0x1b6b664b91081b34ca8c7cdf22618e6a547d7947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8130,1,0x1b76d77499125f2b05779b78a8a642cecdc069ec,0,1,21166.18333,158.6472222,65935.55,4,25,0,23,3,0.09785253,14.01074813,1.630176902,0.3,25.9318134,10.18774464,0,0,0,29,40.75097855,40.75442255,0,0.003444,3,27.38,0,0,0,3,0,3,0,1100804.158,1923911.467,0,0.01,14,9.126666667,0,0,0,0,0,0,0,3,,GSENetwork
8131,1,0x1b7bdc46fb5d65c6d688bfadcfb7d3a434413956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8132,1,0x1b858871c8fdc0c782f60b350eecc58d82c216c1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8133,1,0x1b894efe9ca79bc139a68740a6b8018abdf73f7e,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8134,1,0x1b8ee5cb5520ea3d12f64a8973c2a4f0cbcb1564,0,1,2587.613333,565.2245614,18343.58333,6,20,0,16,2,0,5.99,1.243781152,3,6,4.145076172,0,0,0,26,24.87045703,24.87562303,0,0.005166,5,6.685,0,0,0,3,0,3,0,40729.64167,54301.10556,54298.31667,1.337,1.337,1.337,0,0,0,0,0,0,0,2,,Blockwell say NOTSAFU
8135,1,0x1bacbc473428eda051501a65751e185b329217ea,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8136,1,0x1bbeed1e4ad3c102a58129c65f4e04c4c67009af,0,1,27859.44697,18539.48788,313613.2167,12,12,0,9,11,0.099,5.03,1.643699362,0.002785126,4.818078675,1.642995862,0,0,0,24,19.71595034,19.72439235,0,0.008442007,4,1609.37,0,0,0,4,0,4,0,124886.8444,187047.5,10839.81667,4,1500,402.3425,0,0,0,0,0,0,0,4,,Free BOB Tokens - BobsRepair.com
8137,1,0x1c0dffa23f342a62ace37bd4eede6180c40ccbec,1,1,0,45086.8875,182871.1667,0,5,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8138,1,0x1c0e294310091654beac3d191089d3c376be123f,1,1,0,2303.25,19539.25,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8139,1,0x1c16b965c7960fea0bd7e8629885cbe162223f2e,0,1,3233.166667,591.3895833,8305.766667,2,9,0,7,2,0.05,2.495,0.804895994,3.37234195,3.87,3.621170975,0,0,0,11,7.24234195,7.24406395,0,0.001722,1,1500,0,0,0,1,0,1,0,0,0,0,1500,1500,1500,0,0,0,0,0,0,0,1,,Free BOB Tokens - BobsRepair.com
8140,1,0x1c2fb401d3dc4fd8131ccfc4589f281d58921402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8141,1,0x1c39d6e0278d1a28ce21dbd73826559b010224e5,0,1,0,164.752381,5303.883333,1,15,0,15,1,0,1,0.407908467,6.117766,6.117766,6.117766,0,0,0,16,6.117766,6.118627,0,0.000861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8142,1,0x1c40d1a1cac7c586b9509c565296f91c8441af9f,0,1,0,213.5138889,2990.05,1,7,0,6,1,0.00101251,1.999832,0.656983644,8.59802451,8.59802451,8.59802451,0,0,0,8,8.59802451,4.59888551,0,-3.999139,2,1.347,0,0,0,2,0,2,0,1923977.183,0,0,0.01,1.337,0.6735,0,0,0,0,0,0,0,2,,Blockwell say NOTSAFU
8143,1,0x1c50139c266559b29d7cb27635e0da13bef76a09,0,1,13.61666667,274.4392857,47559.53333,2,15,0,14,2,0.1,7,1.82643349,12.9,14.49,13.695,0,0,0,17,27.39,27.39650235,0,0.006502353,2,973.8498197,0,0,0,2,0,2,0,652603.9333,0,652603.9333,1.337,972.5128197,486.9249099,0,0,0,0,0,0,0,2,,XENON
8144,1,0x1c6e3348a7ea72ffe6a384e51bd1f36ac1bcb4264f461889a318a3bb2251bf19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8145,1,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,1,1303.986111,409.1133333,13796.78333,7,21,0,18,2,0.0019973,10.94670552,1.571954554,1,6,4.714285714,0,0,0,28,33,33.01104564,0,0.01104564,3,18.347,0,0,0,3,0,3,0,1092828.283,1923977.183,0,0.01,17,6.115666667,0,0,0,0,0,0,0,3,,GSENetwork
8146,1,0x1ccc9b2769741ab0e1620721df7cf8ff1d70716b,0,1,0.916666667,1006.033333,19776.5,2,2,0,2,2,0.40601,0.48227353,0.444141765,0.44,0.44,0.44,0,0,0,4,0.88,0.88828353,0,0.00828353,1,2.1274528,0,0,0,1,0,1,0,0,0,0,2.1274528,2.1274528,2.1274528,0,0,0,0,0,0,0,1,,Livepeer Token
8147,1,0x1ccd65d573057c388ea96cc8be30c18a6d21185d,1,1,0,28560.78056,176335.7,0,7,1,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8148,1,0x1ccf09f238a9485de914022d47a99431b7ae9a2d,0,1,0,0,651062.5833,1,1,0,1,1,0.2,0.2,0.2,0.199860908,0.199860908,0.199860908,0,0,0,2,0.199860908,0.2,0,0.000139092,1,0.01,0,0,0,1,0,1,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,1,,Arnoya classic
8149,1,0x1ce4312fdd45c9184a5561314122b2244bd862c9,0,1,6.329166667,529.9448148,32434.38333,5,46,0,35,2,0.0001,23.14207142,1.125945525,0.789189161,30,10.35783783,0,0,0,51,51.78918916,51.79349416,0,0.004305,2,1.347,0,0,0,2,0,2,0,1924053.633,0,0,0.01,1.337,0.6735,0,0,0,0,0,0,0,2,,Blockwell say NOTSAFU
8150,1,0x1cea7999fdafe5d156952ebf1816e8aa67a5485e,0,1,0,187.6020833,7416.1,1,17,0,16,1,0.0922925,5,1.236723088,21.0240825,21.0240825,21.0240825,0,0,0,18,21.0240825,21.0242925,0,0.00021,1,0.01,0,0,0,1,0,1,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,1,,Arnoya classic
8151,1,0x1d024825cd31b78bb07caa42251b7ba3a71db9ef,0,1,0,1144.87381,47115.16667,1,8,0,8,1,0.045,9,2.0046725,16.03633,16.03633,16.03633,0,0,0,9,16.03633,16.03738,0,0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8152,1,0x1d138d1f0e8e5f67540b6054de7db08a610f85b4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8153,1,0x1d2ba50dfa3c78da0e56f62d3a9e80a4d20da363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8154,1,0x1d52e4636de8c16ffb25855be76630c7fb574e47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8155,1,0x1d60606d8a09b5015d773a80b0c660bb8d91809c,0,1,875.9165556,1170.184314,131398.7333,151,86,0,53,87,0.09874,267,24.04361502,0,640,13.69147262,0,640,13.89715115,237,2067.412365,2067.750892,1834.423952,0.338526609,317,5258178.845,5126978.863,2571523.588,14,83,56,75,4712.238348,7343.665842,7380.196683,4694.368671,0,734106.3,25902.35884,1,744105.9,44973.4988,5,744104.9,40817.83472,55,72,FunFair,FunFair
8156,1,0x1d6065940bfd6ac7c4ec1e2a35e1420e0a9c1bff,0,1,4083.875,1364.226667,9493.816667,3,6,0,6,3,0.17637804,2.1914349,0.790186288,0.07615328,4.11106096,1.579511577,0,0,0,9,4.73853473,4.74111773,0,0.002583,2,1.347,0,0,0,2,0,2,0,1923977.183,0,0,0.01,1.337,0.6735,0,0,0,0,0,0,0,2,,Blockwell say NOTSAFU
8157,1,0x1d64ea27764164debb4e891eb04d524f42904b08,1,1,0,304164.1,625531.2833,0,3,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8158,1,0x1d7821b0167c9eb24b49977d394fb5e4e2c9ab6f,0,1,0,23.31666667,71319.4,1,3,0,3,1,0.5,1.39,0.796666667,2.389139,2.389139,2.389139,0,0,0,4,2.389139,2.39,0,0.000861,2,13.38,0,0,0,2,0,2,0,1923951.867,0,0,0.01,13.37,6.69,0,0,0,0,0,0,0,2,,Blockwell say NOTSAFU
8159,1,0x1d7bc400d3c6d9d37ec54d0e729cbadd06dc0390,0,1,0,575.6433333,8267.316667,1,6,0,6,1,0.03493084,50,10.32778081,61.96563483,61.96563483,61.96563483,0,0,0,7,61.96563483,61.96668483,0,0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8160,1,0x1d82886f997d0b124dfab342558bc463299c8a6b,1,1,0,27509.84722,174588.9333,0,7,1,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8161,1,0x1d8a1c911a7d7a9ca127b1b71ba906a1e01b6b4d,0,1,0,0,5465.45,1,1,0,1,1,1,1,1,0.99895,0.99895,0.99895,0,0,0,2,0.99895,1,0,0.00105,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1,,Blockwell say NOTSAFU
8162,1,0x1de23f02e185fdc4f6bacc98d6c6419370e38538,1,1,0,62.16781609,1807.933333,0,30,1,28,0,0.031,76,6.033130216,0,0,0,0,0,0,31,0,180.9939065,0,180.9939065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8163,1,0x1dea82c5628ae89572a153a556312832ee33fda9,1,1,0,36070.35667,182837.3833,0,6,1,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8164,1,0x1e071281416b20ac2cd50d2e8093b43f8526940a,0,1,322223.4233,8.565416667,1639978.083,6,81,0,32,6,0,14,0.574405048,0.002,15.5,7.7535,0.003,15.5,7.7515,87,46.521,46.52680886,15.503,0.005808863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8165,1,0x1e1041d4e5e03d90e6350f8a239d8c0e9770f036,0,1,0,1255.075,191025.85,1,3,0,3,1,0.194,2.120839,1.004946333,3.01,3.01,3.01,0,0,0,4,3.01,3.014839,0,0.004839,2,13.38,0,0,0,2,0,2,0,1923951.867,0,0,0.01,13.37,6.69,0,0,0,0,0,0,0,2,,Blockwell say NOTSAFU
8166,1,0x1e12436889e2459202437077549e35b56f1299cb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8167,1,0x1e21312d1e05a13a7d4af51fff776b93d5324111,0,1,234795.8889,372.6972222,720829.2333,4,7,0,7,3,0.0013947,0.99,0.565157964,0.001,2.93850475,0.987866188,0,0,0,11,3.95146475,3.95610575,0,0.004641,3,115.3093658,0,0,0,3,0,3,0,209860.1917,370315.75,419720.3833,2.93936575,99,38.43645525,0,0,0,0,0,0,0,3,,ERC20
8168,1,0x1e3c07ce10973fcaebc81468af1d3f390d2a4c71,0,1,67.66309524,11.60315041,1904.35,15,165,0,73,15,0.0001,5,1.182840149,5.652030654,100,13.11013538,7,100,18.625,180,196.6520307,195.1686247,149,-1.483406,1,1000000,0,0,0,1,0,1,0,0,0,0,1000000,1000000,1000000,0,0,0,0,0,0,0,1,,www.pnztrust.com
8169,1,0x1e442d0461bd7a52fadb9920f6ed5bb3cd8ff75d,0,1,0,368.7356061,1403889.233,1,23,0,20,1,0.5,4.49,1.10692997,25.44,25.44,25.44,0,0,0,24,25.44,25.4593893,0,0.019389302,5,130.347,0,0,0,5,0,5,0,546412.2375,689185.9889,212345.5333,0.01,99,26.0694,0,0,0,0,0,0,0,5,,ERC20
8170,1,0x1e67f055367bcbce045e1211f09355eb7411236f,0,1,0,81.825,37591.93333,1,3,0,3,1,0.2,2,1.06,3.17979,3.17979,3.17979,0,0,0,4,3.17979,3.18,0,0.00021,3,840.61,0,0,0,3,0,3,0,1267336.042,2530294.517,0,0.01,777,280.2033333,0,0,0,0,0,0,0,3,,INS Promo
8171,1,0x1e711a766cd4ec07c590eef54a112190b4826b4e,0,1,6602.089394,4904.809259,88334.5,12,19,0,12,12,0.01,0.4,0.136606194,0.02219164,0.882,0.235975261,0,0,0,31,2.83170313,2.59551769,0,-0.23618544,2,100.01,0,0,0,2,0,2,0,2122574.85,0,0,0.01,100,50.005,0,0,0,0,0,0,0,2,,blockwell.ai KYC Casper Token
8172,1,0x1e75f03ff928bca6c1692179679afc0223d7824f,0,1,0,0,28095.66667,1,1,0,1,1,13,13,13,12.99,12.99,12.99,0,0,0,2,12.99,13,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8173,1,0x1e765c2fd0c3bb80d780f2b0e730b6cc3834bdfc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8174,1,0x1e80dad60d19fb8159af3f440a8ceaa0e5581847,0,1,15432.715,94.84,309420.0833,21,41,0,35,20,0.007,257.6751643,14.85034903,0,607.5,28.99261314,0,1,0.064705882,62,608.8448759,608.8643104,1.1,0.019434507,46,646491.4113,638793.5879,311723.7652,7,25,14,26,20457.03571,19169.92389,19829.34655,23960.46042,0.5,296935.582,20854.56165,6.762,296935.582,42586.23919,49.38200015,296935.582,38965.47065,14,25,Mothership,Mothership
8175,1,0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf,0,1,464583.5111,2476.915789,1437138.4,4,39,0,35,2,0.00433704,10,0.963659242,5,17.2118023,9.394244361,17.2118023,17.2118023,17.2118023,43,37.57697744,37.58271044,17.2118023,0.005733,6,1042.38,0,0,0,5,0,6,0,447423.67,551021.2333,230767.1167,0.01,911,173.73,0,0,0,0,0,0,0,6,,An Etheal Promo
8176,1,0x1e89039e26c0b7f0e922011dbf3e16a230255cd8,0,1,0,141.2833333,11807.71667,1,3,0,3,1,0.5,10,3.67,11.009475,11.009475,11.009475,0,0,0,4,11.009475,11.01,0,0.000525,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1,,Blockwell say NOTSAFU
8177,1,0x1ec6ecc934ec1ad85bb4b579cfc53807da435a4d,0,1,180.0666667,0,884.3166667,3,1,0,1,1,1.65966542,1.65966542,1.65966542,0.00708242,1.64,0.552360807,0,0,0,4,1.65708242,1.65966542,0,0.002583,3,2.684,0,0,0,3,0,3,0,963780.075,1764656.833,0,0.01,1.337,0.894666667,0,0,0,0,0,0,0,3,,Blockwell say NOTSAFU
8178,1,0x1ee6b25a0e3f855a10916766df3a056e924e5dce,0,1,10349.68459,8501.504733,1519039.433,147,163,1,149,104,0,10.03,0.158314667,0,31.3,0.408661453,0,31.3,0.253266297,310,60.07323362,25.80529073,35.45728153,-34.26794289,532,24576911.02,19751923.21,19512560.9,26,162,75,225,19253.60855,5055.002507,5063.312934,4302.939987,5.43E-06,9987937,54253.66672,0.016623,9987937,250024.3444,59.2345079,9987937,271007.7902,75,222,EXRP Network,EXRP Network
8179,1,0x1efd1b1ee8174b5421786ef0127ea45076307d8d,0,1,0,255.2692308,19235.95,1,14,0,12,1,0.05,5,1.843889544,25.81359262,25.81359262,25.81359262,0,0,0,15,25.81359262,25.81445362,0,0.000861,3,38.38,0,0,0,3,0,3,0,1100800,1923911.467,0,0.01,25,12.79333333,0,0,0,0,0,0,0,3,,GSENetwork
8180,1,0x1f319dd5015b1068f102912f970d63b9947e4cb0,0,1,1546.8,320.7111111,4861.483333,3,4,0,4,3,0.0088,3.8,0.978815325,0.00022926,3.90212093,1.3046041,0,0,0,7,3.9138123,3.9152613,0,0.001449,2,13.38,0,0,0,2,0,2,0,1923911.467,0,0,0.01,13.37,6.69,0,0,0,0,0,0,0,2,,Blockwell say NOTSAFU
8181,1,0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9,0,1,113534.8306,1126.512681,2761575.333,25,93,0,74,4,0,5,0.780549708,0,20.79414727,2.962158891,0,0,0,118,74.05397228,72.59112288,0,-1.462849404,22,1025938.117,25930.34671,0,2,8,3,5,1335211.308,16365.05093,17327.70098,49094.34167,2.307705647,1000000,53996.74298,2.307705647,25829.539,8643.448902,0,0,0,3,5,Tronix,www.pnztrust.com
